SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
41782,06/14/2020,Campeche,Mexico,2020/6/15 3:33,997,135,658
41783,06/14/2020,Canarias,Spain,2020/6/15 3:33,2378,151,1537
41784,06/14/2020,Cantabria,Spain,2020/6/15 3:33,2334,202,2287
41785,06/14/2020,Capital District,Colombia,2020/6/15 3:33,15458,388,6742
41786,06/14/2020,Caqueta,Colombia,2020/6/15 3:33,25,2,21
41787,06/14/2020,Casanare,Colombia,2020/6/15 3:33,37,0,33
41788,06/14/2020,Castilla - La Mancha,Spain,2020/6/15 3:33,17803,2945,6392
41789,06/14/2020,Castilla y Leon,Spain,2020/6/15 3:33,19343,1928,8716
41790,06/14/2020,Catalonia,Spain,2020/6/15 3:33,59820,5587,26203
41791,06/14/2020,Cauca,Colombia,2020/6/15 3:33,178,8,73
41792,06/14/2020,Cayman Islands,UK,2020/6/15 3:33,187,1,115
41793,06/14/2020,Ceara,Brazil,2020/6/15 3:33,76748,4861,56352
41794,06/14/2020,Cesar,Colombia,2020/6/15 3:33,528,14,73
41795,06/14/2020,Ceuta,Spain,2020/6/15 3:33,163,4,163
41796,06/14/2020,Chandigarh,India,2020/6/15 3:33,345,5,286
41797,06/14/2020,Channel Islands,UK,2020/6/15 3:33,565,48,512
41798,06/14/2020,Chechen Republic,Russia,2020/6/15 3:33,1481,17,1128
41799,06/14/2020,Chelyabinsk Oblast,Russia,2020/6/15 3:33,4482,43,2399
41800,06/14/2020,Cherkasy Oblast,Ukraine,2020/6/15 3:33,543,19,356
41801,06/14/2020,Chernihiv Oblast,Ukraine,2020/6/15 3:33,410,9,81
41802,06/14/2020,Chernivtsi Oblast,Ukraine,2020/6/15 3:33,3916,164,1225
41803,06/14/2020,Chhattisgarh,India,2020/6/15 3:33,1512,6,631
41804,06/14/2020,Chiapas,Mexico,2020/6/15 3:33,3241,291,2369
41805,06/14/2020,Chiba,Japan,2020/6/15 3:33,926,45,850
41806,06/14/2020,Chihuahua,Mexico,2020/6/15 3:33,2271,458,1720
41807,06/14/2020,Choco,Colombia,2020/6/15 3:33,680,18,137
41808,06/14/2020,Chongqing,Mainland China,2020/6/15 3:33,582,6,573
41809,06/14/2020,Chukotka Autonomous Okrug,Russia,2020/6/15 3:33,129,1,83
41810,06/14/2020,Chuvashia Republic,Russia,2020/6/15 3:33,4033,18,2156
41811,06/14/2020,Ciudad de Mexico,Mexico,2020/6/15 3:33,36879,4553,27760
41812,06/14/2020,Coahuila,Mexico,2020/6/15 3:33,1969,132,1453
41813,06/14/2020,Colima,Mexico,2020/6/15 3:33,291,39,169
41814,06/14/2020,Colorado,US,2020/6/15 3:33,29115,1598,0
41815,06/14/2020,Connecticut,US,2020/6/15 3:33,45088,4201,0
41816,06/14/2020,Coquimbo,Chile,2020/6/15 3:33,1556,10,0
41817,06/14/2020,Cordoba,Colombia,2020/6/15 3:33,253,13,78
41818,06/14/2020,Crimea Republic*,Ukraine,2020/6/15 3:33,512,7,362
41819,06/14/2020,Cundinamarca,Colombia,2020/6/15 3:33,1732,44,525
41820,06/14/2020,Curacao,Netherlands,2020/6/15 3:33,22,1,15
41821,06/14/2020,Cusco,Peru,2020/6/15 3:33,1436,9,0
41822,06/14/2020,Dadra and Nagar Haveli and Daman and Diu,India,2020/6/15 3:33,35,0,2
41823,06/14/2020,Dagestan Republic,Russia,2020/6/15 3:33,6557,316,4731
41824,06/14/2020,Dalarna,Sweden,2020/6/15 3:33,1385,151,0
41825,06/14/2020,Delaware,US,2020/6/15 3:33,10264,422,0
41826,06/14/2020,Delhi,India,2020/6/15 3:33,38958,1271,14945
41827,06/14/2020,Diamond Princess cruise ship,Canada,2020/6/15 3:33,0,1,0
41828,06/14/2020,Diamond Princess cruise ship,US,2020/6/15 3:33,49,0,0
41829,06/14/2020,District of Columbia,US,2020/6/15 3:33,9767,515,0
41830,06/14/2020,Distrito Federal,Brazil,2020/6/15 3:33,22871,304,13194
41831,06/14/2020,Dnipropetrovsk Oblast,Ukraine,2020/6/15 3:33,998,22,721
41832,06/14/2020,Donetsk Oblast,Ukraine,2020/6/15 3:33,292,6,128
41833,06/14/2020,Durango,Mexico,2020/6/15 3:33,971,73,514
41834,06/14/2020,Ehime,Japan,2020/6/15 3:33,82,4,69
41835,06/14/2020,Emilia-Romagna,Italy,2020/6/15 3:33,28073,4204,22232
41836,06/14/2020,England,UK,2020/6/15 3:33,157074,37266,0
41837,06/14/2020,Espirito Santo,Brazil,2020/6/15 3:33,26441,1054,14224
41838,06/14/2020,Extremadura,Spain,2020/6/15 3:33,2987,508,2652
41839,06/14/2020,Falkland Islands (Malvinas),UK,2020/6/15 3:33,13,0,13
41840,06/14/2020,Faroe Islands,Denmark,2020/6/15 3:33,187,0,187
41841,06/14/2020,Florida,US,2020/6/15 3:33,75568,2931,0
41842,06/14/2020,French Guiana,France,2020/6/15 3:33,1255,3,534
41843,06/14/2020,French Polynesia,France,2020/6/15 3:33,60,0,60
41844,06/14/2020,Friuli Venezia Giulia,Italy,2020/6/15 3:33,3296,343,2850
41845,06/14/2020,Fujian,Mainland China,2020/6/15 3:33,362,1,356
41846,06/14/2020,Fukui,Japan,2020/6/15 3:33,122,8,113
41847,06/14/2020,Fukuoka,Japan,2020/6/15 3:33,822,28,737
41848,06/14/2020,Fukushima,Japan,2020/6/15 3:33,81,0,79
41849,06/14/2020,Galicia,Spain,2020/6/15 3:33,9159,609,9204
41850,06/14/2020,Gansu,Mainland China,2020/6/15 3:33,139,2,137
41851,06/14/2020,Gavleborg,Sweden,2020/6/15 3:33,1763,118,0
41852,06/14/2020,Georgia,US,2020/6/15 3:33,57681,2451,0
41853,06/14/2020,Gibraltar,UK,2020/6/15 3:33,176,0,173
41854,06/14/2020,Gifu,Japan,2020/6/15 3:33,153,7,143
41855,06/14/2020,Gilgit-Baltistan,Pakistan,2020/6/15 3:33,1129,16,716
41856,06/14/2020,Goa,India,2020/6/15 3:33,523,0,70
41857,06/14/2020,Goias,Brazil,2020/6/15 3:33,7944,211,0
41858,06/14/2020,Gotland,Sweden,2020/6/15 3:33,109,6,0
41859,06/14/2020,Grand Princess,Canada,2020/6/15 3:33,13,0,13
41860,06/14/2020,Grand Princess,US,2020/6/15 3:33,103,3,0
41861,06/14/2020,Greenland,Denmark,2020/6/15 3:33,13,0,13
41862,06/14/2020,Guadeloupe,France,2020/6/15 3:33,171,14,157
41863,06/14/2020,Guainia,Colombia,2020/6/15 3:33,7,1,0
41864,06/14/2020,Guam,US,2020/6/15 3:33,183,5,0
41865,06/14/2020,Guanajuato,Mexico,2020/6/15 3:33,3470,189,2325
41866,06/14/2020,Guangdong,Mainland China,2020/6/15 3:33,1625,8,1590
41867,06/14/2020,Guangxi,Mainland China,2020/6/15 3:33,254,2,252
41868,06/14/2020,Guaviare,Colombia,2020/6/15 3:33,2,0,0
41869,06/14/2020,Guerrero,Mexico,2020/6/15 3:33,3344,544,2493
41870,06/14/2020,Guizhou,Mainland China,2020/6/15 3:33,147,2,145
41871,06/14/2020,Gujarat,India,2020/6/15 3:33,23038,1448,15883
41872,06/14/2020,Gunma,Japan,2020/6/15 3:33,151,19,127
41873,06/14/2020,Hainan,Mainland China,2020/6/15 3:33,171,6,162
41874,06/14/2020,Halland,Sweden,2020/6/15 3:33,1060,60,0
41875,06/14/2020,Hamburg,Germany,2020/6/15 3:33,5143,255,4800
41876,06/14/2020,Haryana,India,2020/6/15 3:33,6749,78,2803
41877,06/14/2020,Hawaii,US,2020/6/15 3:33,728,17,0
41878,06/14/2020,Hebei,Mainland China,2020/6/15 3:33,331,6,322
41879,06/14/2020,Heilongjiang,Mainland China,2020/6/15 3:33,947,13,934
41880,06/14/2020,Henan,Mainland China,2020/6/15 3:33,1276,22,1254
41881,06/14/2020,Hessen,Germany,2020/6/15 3:33,10324,491,9500
41882,06/14/2020,Hidalgo,Mexico,2020/6/15 3:33,2739,464,1801
41883,06/14/2020,Himachal Pradesh,India,2020/6/15 3:33,502,6,313
41884,06/14/2020,Hiroshima,Japan,2020/6/15 3:33,165,3,162
41885,06/14/2020,Hokkaido,Japan,2020/6/15 3:33,1161,91,950
41886,06/14/2020,Hong Kong,Hong Kong,2020/6/15 3:33,1109,4,1067
41887,06/14/2020,Huancavelica,Peru,2020/6/15 3:33,659,6,0
41888,06/14/2020,Huanuco,Peru,2020/6/15 3:33,1494,28,0
41889,06/14/2020,Hubei,Mainland China,2020/6/15 3:33,68135,4512,63623
41890,06/14/2020,Huila,Colombia,2020/6/15 3:33,272,13,232
41891,06/14/2020,Hunan,Mainland China,2020/6/15 3:33,1019,4,1015
41892,06/14/2020,Hyogo,Japan,2020/6/15 3:33,699,43,653
41893,06/14/2020,Ibaraki,Japan,2020/6/15 3:33,168,10,155
41894,06/14/2020,Ica,Peru,2020/6/15 3:33,5456,346,0
41895,06/14/2020,Idaho,US,2020/6/15 3:33,3399,87,0
41896,06/14/2020,Illinois,US,2020/6/15 3:33,132543,6308,0
41897,06/14/2020,Indiana,US,2020/6/15 3:33,39909,2422,0
41898,06/14/2020,Ingushetia Republic,Russia,2020/6/15 3:33,2587,62,2113
41899,06/14/2020,Inner Mongolia,Mainland China,2020/6/15 3:33,237,1,232
41900,06/14/2020,Iowa,US,2020/6/15 3:33,23926,652,0
41901,06/14/2020,Irkutsk Oblast,Russia,2020/6/15 3:33,4028,20,1010
41902,06/14/2020,Ishikawa,Japan,2020/6/15 3:33,299,27,241
41903,06/14/2020,Islamabad,Pakistan,2020/6/15 3:33,8569,78,2037
41904,06/14/2020,Isle of Man,UK,2020/6/15 3:33,336,24,312
41905,06/14/2020,Ivano-Frankivsk Oblast,Ukraine,2020/6/15 3:33,1728,90,1013
41906,06/14/2020,Ivanovo Oblast,Russia,2020/6/15 3:33,3417,27,1378
41907,06/14/2020,Jalisco,Mexico,2020/6/15 3:33,4044,335,2420
41908,06/14/2020,Jammu and Kashmir,India,2020/6/15 3:33,4878,55,2269
41909,06/14/2020,Jamtland Harjedalen,Sweden,2020/6/15 3:33,884,39,0
41910,06/14/2020,Jewish Autonomous Okrug,Russia,2020/6/15 3:33,374,4,278
41911,06/14/2020,Jharkhand,India,2020/6/15 3:33,1711,8,816
41912,06/14/2020,Jiangsu,Mainland China,2020/6/15 3:33,653,0,653
41913,06/14/2020,Jiangxi,Mainland China,2020/6/15 3:33,932,1,931
41914,06/14/2020,Jilin,Mainland China,2020/6/15 3:33,155,2,153
41915,06/14/2020,Jonkoping,Sweden,2020/6/15 3:33,2291,152,0
41916,06/14/2020,Junin,Peru,2020/6/15 3:33,2626,43,0
41917,06/14/2020,Kabardino-Balkarian Republic,Russia,2020/6/15 3:33,3895,38,1936
41918,06/14/2020,Kagawa,Japan,2020/6/15 3:33,28,0,28
41919,06/14/2020,Kagoshima,Japan,2020/6/15 3:33,11,0,10
41920,06/14/2020,Kaliningrad Oblast,Russia,2020/6/15 3:33,2072,31,984
41921,06/14/2020,Kalmar,Sweden,2020/6/15 3:33,476,41,0
41922,06/14/2020,Kalmykia Republic,Russia,2020/6/15 3:33,1263,18,821
41923,06/14/2020,Kaluga Oblast,Russia,2020/6/15 3:33,5091,39,2485
41924,06/14/2020,Kamchatka Krai,Russia,2020/6/15 3:33,1454,10,428
41925,06/14/2020,Kanagawa,Japan,2020/6/15 3:33,1407,90,1213
41926,06/14/2020,Kansas,US,2020/6/15 3:33,11101,245,0
41927,06/14/2020,Karachay-Cherkess Republic,Russia,2020/6/15 3:33,2156,9,541
41928,06/14/2020,Karelia Republic,Russia,2020/6/15 3:33,784,2,287
41929,06/14/2020,Karnataka,India,2020/6/15 3:33,6824,81,3648
41930,06/14/2020,Kemerovo Oblast,Russia,2020/6/15 3:33,1019,7,412
41931,06/14/2020,Kentucky,US,2020/6/15 3:33,12445,499,0
41932,06/14/2020,Kerala,India,2020/6/15 3:33,2407,19,1046
41933,06/14/2020,Khabarovsk Krai,Russia,2020/6/15 3:33,3009,19,1458
41934,06/14/2020,Khakassia Republic,Russia,2020/6/15 3:33,1332,10,913
41935,06/14/2020,Khanty-Mansi Autonomous Okrug,Russia,2020/6/15 3:33,4569,27,1946
41936,06/14/2020,Kharkiv Oblast,Ukraine,2020/6/15 3:33,1521,58,715
41937,06/14/2020,Kherson Oblast,Ukraine,2020/6/15 3:33,180,3,174
41938,06/14/2020,Khmelnytskyi Oblast,Ukraine,2020/6/15 3:33,556,14,416
41939,06/14/2020,Khyber Pakhtunkhwa,Pakistan,2020/6/15 3:33,18013,675,4539
41940,06/14/2020,Kiev,Ukraine,2020/6/15 3:33,3904,88,1164
41941,06/14/2020,Kiev Oblast,Ukraine,2020/6/15 3:33,1995,39,727
41942,06/14/2020,Kirov Oblast,Russia,2020/6/15 3:33,2547,26,1617
41943,06/14/2020,Kirovohrad Oblast,Ukraine,2020/6/15 3:33,582,30,476
41944,06/14/2020,Kochi,Japan,2020/6/15 3:33,74,3,71
41945,06/14/2020,Komi Republic,Russia,2020/6/15 3:33,2266,28,1025
41946,06/14/2020,Kostroma Oblast,Russia,2020/6/15 3:33,1136,12,593
41947,06/14/2020,Krasnodar Krai,Russia,2020/6/15 3:33,4970,52,3675
41948,06/14/2020,Krasnoyarsk Krai,Russia,2020/6/15 3:33,6494,64,2205
41949,06/14/2020,Kronoberg,Sweden,2020/6/15 3:33,1002,84,0
41950,06/14/2020,Kumamoto,Japan,2020/6/15 3:33,47,3,44
41951,06/14/2020,Kurgan Oblast,Russia,2020/6/15 3:33,384,0,220
41952,06/14/2020,Kursk Oblast,Russia,2020/6/15 3:33,3994,22,2152
41953,06/14/2020,Kyoto,Japan,2020/6/15 3:33,360,18,338
41954,06/14/2020,La Guajira,Colombia,2020/6/15 3:33,121,8,48
41955,06/14/2020,La Libertad,Peru,2020/6/15 3:33,7239,332,0
41956,06/14/2020,La Rioja,Spain,2020/6/15 3:33,4068,362,3107
41957,06/14/2020,Ladakh,India,2020/6/15 3:33,437,1,68
41958,06/14/2020,Lambayeque,Peru,2020/6/15 3:33,11276,663,0
41959,06/14/2020,Lazio,Italy,2020/6/15 3:33,7955,808,5825
41960,06/14/2020,Leningrad Oblast,Russia,2020/6/15 3:33,3553,23,2666
41961,06/14/2020,Liaoning,Mainland China,2020/6/15 3:33,151,2,147
41962,06/14/2020,Liguria,Italy,2020/6/15 3:33,9879,1521,8115
41963,06/14/2020,Lima,Peru,2020/6/15 3:33,132186,2988,0
41964,06/14/2020,Lipetsk Oblast,Russia,2020/6/15 3:33,2995,9,1278
41965,06/14/2020,Lombardia,Italy,2020/6/15 3:33,91658,16449,59220
41966,06/14/2020,Loreto,Peru,2020/6/15 3:33,7629,316,0
41967,06/14/2020,Los Lagos,Chile,2020/6/15 3:33,1141,13,0
41968,06/14/2020,Los Rios,Chile,2020/6/15 3:33,497,9,0
41969,06/14/2020,Louisiana,US,2020/6/15 3:33,46619,3014,0
41970,06/14/2020,Luhansk Oblast,Ukraine,2020/6/15 3:33,56,0,47
41971,06/14/2020,Lviv Oblast,Ukraine,2020/6/15 3:33,2797,92,618
41972,06/14/2020,Macau,Macau,2020/6/15 3:33,45,0,45
41973,06/14/2020,Madhya Pradesh,India,2020/6/15 3:33,10641,447,7377
41974,06/14/2020,Madre de Dios,Peru,2020/6/15 3:33,1047,18,0
41975,06/14/2020,Madrid,Spain,2020/6/15 3:33,70521,8691,40736
41976,06/14/2020,Magadan Oblast,Russia,2020/6/15 3:33,480,4,222
41977,06/14/2020,Magallanes,Chile,2020/6/15 3:33,1153,15,0
41978,06/14/2020,Magdalena,Colombia,2020/6/15 3:33,920,57,433
41979,06/14/2020,Maharashtra,India,2020/6/15 3:33,104568,3830,49346
41980,06/14/2020,Maine,US,2020/6/15 3:33,2793,100,0
41981,06/14/2020,Manipur,India,2020/6/15 3:33,449,0,91
41982,06/14/2020,Manitoba,Canada,2020/6/15 3:33,304,7,289
41983,06/14/2020,Maranhao,Brazil,2020/6/15 3:33,59850,1467,34210
41984,06/14/2020,Marche,Italy,2020/6/15 3:33,6758,993,5139
41985,06/14/2020,Mari El Republic,Russia,2020/6/15 3:33,2375,18,2100
41986,06/14/2020,Martinique,France,2020/6/15 3:33,202,14,98
41987,06/14/2020,Maryland,US,2020/6/15 3:33,61701,2939,0
41988,06/14/2020,Massachusetts,US,2020/6/15 3:33,105603,7624,0
41989,06/14/2020,Mato Grosso,Brazil,2020/6/15 3:33,5861,209,2117
41990,06/14/2020,Mato Grosso do Sul,Brazil,2020/6/15 3:33,3433,31,1819
41991,06/14/2020,Maule,Chile,2020/6/15 3:33,2997,23,0
41992,06/14/2020,Mayotte,France,2020/6/15 3:33,2298,29,1790
41993,06/14/2020,Mecklenburg-Vorpommern,Germany,2020/6/15 3:33,782,20,739
41994,06/14/2020,Meghalaya,India,2020/6/15 3:33,44,1,22
41995,06/14/2020,Melilla,Spain,2020/6/15 3:33,124,2,125
41996,06/14/2020,Meta,Colombia,2020/6/15 3:33,1011,12,939
41997,06/14/2020,Metropolitana,Chile,2020/6/15 3:33,140398,2878,0
41998,06/14/2020,Mexico,Mexico,2020/6/15 3:33,23359,1952,18704
41999,06/14/2020,Michigan,US,2020/6/15 3:33,66054,6016,0
42000,06/14/2020,Michoacan,Mexico,2020/6/15 3:33,3485,277,2585
42001,06/14/2020,Mie,Japan,2020/6/15 3:33,45,1,44
42002,06/14/2020,Minas Gerais,Brazil,2020/6/15 3:33,21381,475,11156
42003,06/14/2020,Minnesota,US,2020/6/15 3:33,30471,1329,0
42004,06/14/2020,Mississippi,US,2020/6/15 3:33,19516,891,0
42005,06/14/2020,Missouri,US,2020/6/15 3:33,16262,885,0
42006,06/14/2020,Miyagi,Japan,2020/6/15 3:33,88,1,87
42007,06/14/2020,Miyazaki,Japan,2020/6/15 3:33,17,0,17
42008,06/14/2020,Mizoram,India,2020/6/15 3:33,107,0,1
42009,06/14/2020,Molise,Italy,2020/6/15 3:33,439,23,342
42010,06/14/2020,Montana,US,2020/6/15 3:33,601,19,0
42011,06/14/2020,Montserrat,UK,2020/6/15 3:33,11,1,10
42012,06/14/2020,Moquegua,Peru,2020/6/15 3:33,746,6,0
42013,06/14/2020,Mordovia Republic,Russia,2020/6/15 3:33,2596,21,1470
42014,06/14/2020,Morelos,Mexico,2020/6/15 3:33,1875,335,1285
42015,06/14/2020,Moscow,Russia,2020/6/15 3:33,205905,3281,121691
42016,06/14/2020,Moscow Oblast,Russia,2020/6/15 3:33,49353,678,16573
42017,06/14/2020,Murcia,Spain,2020/6/15 3:33,1629,148,2180
42018,06/14/2020,Murmansk Oblast,Russia,2020/6/15 3:33,3946,7,2677
42019,06/14/2020,Mykolaiv Oblast,Ukraine,2020/6/15 3:33,321,7,212
42020,06/14/2020,Nagaland,India,2020/6/15 3:33,163,0,76
42021,06/14/2020,Nagano,Japan,2020/6/15 3:33,75,0,73
42022,06/14/2020,Nagasaki,Japan,2020/6/15 3:33,17,1,16
42023,06/14/2020,Nara,Japan,2020/6/15 3:33,92,2,90
42024,06/14/2020,Narino,Colombia,2020/6/15 3:33,2081,77,710
42025,06/14/2020,Navarra,Spain,2020/6/15 3:33,5311,490,3905
42026,06/14/2020,Nayarit,Mexico,2020/6/15 3:33,1023,111,657
42027,06/14/2020,Nebraska,US,2020/6/15 3:33,16730,215,0
42028,06/14/2020,Nenets Autonomous Okrug,Russia,2020/6/15 3:33,82,0,32
42029,06/14/2020,Nevada,US,2020/6/15 3:33,11201,463,0
42030,06/14/2020,New Brunswick,Canada,2020/6/15 3:33,157,2,129
42031,06/14/2020,New Caledonia,France,2020/6/15 3:33,21,0,20
42032,06/14/2020,New Hampshire,US,2020/6/15 3:33,5318,320,0
42033,06/14/2020,New Jersey,US,2020/6/15 3:33,166881,12659,0
42034,06/14/2020,New Mexico,US,2020/6/15 3:33,9723,435,0
42035,06/14/2020,New South Wales,Australia,2020/6/15 3:33,3131,48,2766
42036,06/14/2020,New York,US,2020/6/15 3:33,383324,30825,0
42037,06/14/2020,Newfoundland and Labrador,Canada,2020/6/15 3:33,261,3,256
42038,06/14/2020,Niedersachsen,Germany,2020/6/15 3:33,12874,616,11300
42039,06/14/2020,Niigata,Japan,2020/6/15 3:33,82,0,81
42040,06/14/2020,Ningxia,Mainland China,2020/6/15 3:33,75,0,75
42041,06/14/2020,Nizhny Novgorod Oblast,Russia,2020/6/15 3:33,13995,168,6758
42042,06/14/2020,Nordrhein-Westfalen,Germany,2020/6/15 3:33,39233,1645,36100
42043,06/14/2020,Norrbotten,Sweden,2020/6/15 3:33,608,56,0
42044,06/14/2020,Norte de Santander,Colombia,2020/6/15 3:33,156,14,110
42045,06/14/2020,North Carolina,US,2020/6/15 3:33,44264,1132,0
42046,06/14/2020,North Dakota,US,2020/6/15 3:33,3080,74,0
42047,06/14/2020,North Ossetia - Alania Republic,Russia,2020/6/15 3:33,3547,66,3212
42048,06/14/2020,Northern Ireland,UK,2020/6/15 3:33,4848,541,0
42049,06/14/2020,Northern Mariana Islands,US,2020/6/15 3:33,30,2,0
42050,06/14/2020,Northern Territory,Australia,2020/6/15 3:33,29,0,29
42051,06/14/2020,Northwest Territories,Canada,2020/6/15 3:33,5,0,5
42052,06/14/2020,Nova Scotia,Canada,2020/6/15 3:33,1061,62,996
42053,06/14/2020,Novgorod Oblast,Russia,2020/6/15 3:33,2011,12,483
42054,06/14/2020,Novosibirsk Oblast,Russia,2020/6/15 3:33,4285,55,2148
42055,06/14/2020,Nuble,Chile,2020/6/15 3:33,1778,22,0
42056,06/14/2020,Nuevo Leon,Mexico,2020/6/15 3:33,2546,165,1719
42057,06/14/2020,OHiggins,Chile,2020/6/15 3:33,1927,33,0
42058,06/14/2020,Oaxaca,Mexico,2020/6/15 3:33,3078,340,2094
42059,06/14/2020,Odessa Oblast,Ukraine,2020/6/15 3:33,1099,18,423
42060,06/14/2020,Odisha,India,2020/6/15 3:33,3723,10,2594
42061,06/14/2020,Ohio,US,2020/6/15 3:33,41148,2559,0
42062,06/14/2020,Oita,Japan,2020/6/15 3:33,60,1,59
42063,06/14/2020,Okayama,Japan,2020/6/15 3:33,25,0,25
42064,06/14/2020,Okinawa,Japan,2020/6/15 3:33,145,7,138
42065,06/14/2020,Oklahoma,US,2020/6/15 3:33,8231,359,0
42066,06/14/2020,Omsk Oblast,Russia,2020/6/15 3:33,2247,23,1218
42067,06/14/2020,Ontario,Canada,2020/6/15 3:33,33806,2590,27357
42068,06/14/2020,Orebro,Sweden,2020/6/15 3:33,2099,146,0
42069,06/14/2020,Oregon,US,2020/6/15 3:33,5377,173,0
42070,06/14/2020,Orel Oblast,Russia,2020/6/15 3:33,3559,35,1689
42071,06/14/2020,Orenburg Oblast,Russia,2020/6/15 3:33,2768,11,1924
42072,06/14/2020,Osaka,Japan,2020/6/15 3:33,1787,86,1670
42073,06/14/2020,Ostergotland,Sweden,2020/6/15 3:33,2515,209,0
42074,06/14/2020,P.A. Bolzano,Italy,2020/6/15 3:33,2613,291,2227
42075,06/14/2020,P.A. Trento,Italy,2020/6/15 3:33,4447,464,3917
42076,06/14/2020,Pais Vasco,Spain,2020/6/15 3:33,13626,1424,16160
42077,06/14/2020,Para,Brazil,2020/6/15 3:33,69179,4191,57008
42078,06/14/2020,Paraiba,Brazil,2020/6/15 3:33,28013,633,6689
42079,06/14/2020,Parana,Brazil,2020/6/15 3:33,9583,326,3044
42080,06/14/2020,Pasco,Peru,2020/6/15 3:33,759,13,0
42081,06/14/2020,Pennsylvania,US,2020/6/15 3:33,83203,6215,0
42082,06/14/2020,Penza Oblast,Russia,2020/6/15 3:33,3729,31,2887
42083,06/14/2020,Perm Krai,Russia,2020/6/15 3:33,2687,38,1749
42084,06/14/2020,Pernambuco,Brazil,2020/6/15 3:33,45261,3855,28770
42085,06/14/2020,Piaui,Brazil,2020/6/15 3:33,10153,360,696
42086,06/14/2020,Piemonte,Italy,2020/6/15 3:33,31059,4012,24399
42087,06/14/2020,Piura,Peru,2020/6/15 3:33,13799,623,0
42088,06/14/2020,Poltava Oblast,Ukraine,2020/6/15 3:33,278,13,257
42089,06/14/2020,Port Quarantine,Japan,2020/6/15 3:33,256,0,170
42090,06/14/2020,Primorsky Krai,Russia,2020/6/15 3:33,2886,26,1684
42091,06/14/2020,Prince Edward Island,Canada,2020/6/15 3:33,27,0,27
42092,06/14/2020,Pskov Oblast,Russia,2020/6/15 3:33,1740,19,517
42093,06/14/2020,Puducherry,India,2020/6/15 3:33,176,2,82
42094,06/14/2020,Puebla,Mexico,2020/6/15 3:33,5585,733,3664
42095,06/14/2020,Puerto Rico,US,2020/6/15 3:33,5811,147,0
42096,06/14/2020,Puglia,Italy,2020/6/15 3:33,4515,532,3565
42097,06/14/2020,Punjab,India,2020/6/15 3:33,3063,65,2327
42098,06/14/2020,Punjab,Pakistan,2020/6/15 3:33,54138,1031,17710
42099,06/14/2020,Puno,Peru,2020/6/15 3:33,566,13,0
42100,06/14/2020,Putumayo,Colombia,2020/6/15 3:33,13,2,4
42101,06/14/2020,Qinghai,Mainland China,2020/6/15 3:33,18,0,18
42102,06/14/2020,Quebec,Canada,2020/6/15 3:33,53952,5222,21742
42103,06/14/2020,Queensland,Australia,2020/6/15 3:33,1065,6,1051
42104,06/14/2020,Queretaro,Mexico,2020/6/15 3:33,1459,195,968
42105,06/14/2020,Quindio,Colombia,2020/6/15 3:33,125,5,100
42106,06/14/2020,Quintana Roo,Mexico,2020/6/15 3:33,2505,467,1694
42107,06/14/2020,Rajasthan,India,2020/6/15 3:33,12401,282,9337
42108,06/14/2020,Recovered,US,2020/6/15 3:33,0,0,561816
42109,06/14/2020,Reunion,France,2020/6/15 3:33,495,1,460
42110,06/14/2020,Rheinland-Pfalz,Germany,2020/6/15 3:33,6840,231,6442
42111,06/14/2020,Rhode Island,US,2020/6/15 3:33,15947,833,0
42112,06/14/2020,Rio Grande do Norte,Brazil,2020/6/15 3:33,14171,534,1993
42113,06/14/2020,Rio Grande do Sul,Brazil,2020/6/15 3:33,14661,350,12233
42114,06/14/2020,Rio de Janeiro,Brazil,2020/6/15 3:33,79572,7672,63817
42115,06/14/2020,Risaralda,Colombia,2020/6/15 3:33,315,11,234
42116,06/14/2020,Rivne Oblast,Ukraine,2020/6/15 3:33,2341,46,1280
42117,06/14/2020,Rondonia,Brazil,2020/6/15 3:33,11865,324,4327
42118,06/14/2020,Roraima,Brazil,2020/6/15 3:33,6875,200,1754
42119,06/14/2020,Rostov Oblast,Russia,2020/6/15 3:33,7481,67,2931
42120,06/14/2020,Ryazan Oblast,Russia,2020/6/15 3:33,4458,12,2046
42121,06/14/2020,Saarland,Germany,2020/6/15 3:33,2772,170,2600
42122,06/14/2020,Sachsen,Germany,2020/6/15 3:33,5346,219,5065
42123,06/14/2020,Sachsen-Anhalt,Germany,2020/6/15 3:33,1756,57,1627
42124,06/14/2020,Saga,Japan,2020/6/15 3:33,45,0,45
42125,06/14/2020,Saint Barthelemy,France,2020/6/15 3:33,6,0,6
42126,06/14/2020,Saint Petersburg,Russia,2020/6/15 3:33,20561,597,9677
42127,06/14/2020,Saint Pierre and Miquelon,France,2020/6/15 3:33,1,0,1
42128,06/14/2020,Saitama,Japan,2020/6/15 3:33,1022,51,943
42129,06/14/2020,Sakha (Yakutiya) Republic,Russia,2020/6/15 3:33,3037,20,1862
42130,06/14/2020,Sakhalin Oblast,Russia,2020/6/15 3:33,330,0,98
42131,06/14/2020,Samara Oblast,Russia,2020/6/15 3:33,3804,46,1889
42132,06/14/2020,San Andres y Providencia,Colombia,2020/6/15 3:33,18,0,17
42133,06/14/2020,San Luis Potosi,Mexico,2020/6/15 3:33,1706,90,1134
42134,06/14/2020,San Martin,Peru,2020/6/15 3:33,2754,59,0
